Cgla4	Cniv4	Ndel4	Cbra4	Nbac4	Lklu4	Spar4	Scer4
YML100W	1.74331136249375	1.19039699383319	0.7574286924112	-0.242469522432716	0.373118999683428	-0.403355464364694	-0.84835028014734	-0.500743703945343
YML107C	1.71169403092008	0.756757714350527	0.402254201765212	0.21548315014527	0.185957312253247	0.120404782521718	0.120863813217087	0.162379307444517
YML123C	11.6192417021721	12.3262551184419	12.1220988954542	12.2240327193521	11.71776970904	11.2985397794591	11.5982354443518	11.7636047697001
YML128C	2.62574711581997	1.5801363730208	0.866977088262423	0.134152103748229	0.31947296598501	-0.421575223714106	-0.701840077481395	-0.576298123909605
YMR090W	1.63222890101848	0.802235857595996	0.613236374334614	0.611565665147682	0.0932580451609653	0.00652399761596545	-0.0395322331714159	-0.198002180592095
YMR107W	5.80191520288316	3.74819151138071	1.16656013921602	0.816734815452299	1.84121210129645	-0.0763793827663262	1.32450089434886	1.55550254842105
YMR165C	1.95510191608233	1.54400181586771	1.05428023568922	0.930415445075994	0.482639024623578	0.384793253795191	0.207161630843492	0.310755742766048
YMR169C	3.71063341135625	2.03512062059836	0.776259725323553	-0.124038963625402	0.301967924725695	-0.321526072014859	-0.605625359979704	0.106522258816595
YMR175W	7.07864208178288	4.74775571926422	1.69040808033844	1.13105646417721	0.56006627315613	0.791704444467233	1.46052101261476	0.810943461900015
YMR175W-A	6.28021264657367	3.47232155795772	0.39689793935534	0.848276373314991	1.01717668000764	0.732190052660749	0.323619969842837	1.1633837558485
YMR187C	2.88488288888217	2.23340075112894	1.72863598649226	1.34762397614717	0.351100750114065	0.410594238771123	0.52332529922495	0.642983145151963
YMR194C-B	2.41277193706787	2.62640290258923	2.03356249973232	2.19077947825766	1.02833726785561	-0.0531667074774149	0.23198625900064	0.597035602647773
YMR196W	1.57236324168951	0.92073062044501	0.369311744647564	0.331800910636418	0.0781157433231421	-0.26139613387967	-0.566735251446311	-0.425103368782218
YMR211W	2.06066607148933	1.80509234728296	1.82326751933179	1.54336750612449	1.51206684216901	0.732419895588491	1.0128964470877	1.23959534313776
YMR250W	1.6927205097315	1.07322953885683	0.540557881611595	-0.0350433926386486	-0.00803039375065673	-0.448574429987097	-0.789872396530782	-0.521598404592436
YMR251W-A	2.09549349473187	2.03852049759364	1.75055128586964	1.53801569743782	1.13834384800651	0.533008962159229	0.535895490637936	0.421364135703048
YMR252C	1.35569178846109	1.54415901505207	1.08362752169337	1.00608549412454	0.711586404068709	0.277019470458153	0.318338828004258	0.535820880959853
YMR253C	1.13770324867356	1.51151143458935	0.935255066250406	0.97929591275072	0.626320246122995	0.334402539559551	0.337735727036986	0.834845359599781
YMR271C	1.93629110364466	1.45325010580033	1.12991461423735	1.03354393171515	0.476765232524051	-0.125331141923444	0.232803071172582	0.192866117498228
YMR279C	2.26561950208386	1.76803403828492	1.79651987953177	0.796741077504847	0.508965603256033	1.19535331008661	1.08781560088808	1.76179538391966
YMR291W	2.20846639757075	2.2216805494346	1.73857939792402	1.44366077446646	0.961255593498572	0.153915415614847	0.305640112505284	0.539541278717945
YNL014W	2.40229775953607	1.68903871700699	0.68674667274864	0.615357448832536	0.279952367863601	0.10693361957011	0.099133224879	0.131515557317911
YNL065W	0.204475052497739	0.0454384031745301	0.312466495070299	2.29902170816132	-0.0587002925501725	-0.068973705409352	-0.543271634798889	-0.670056822255953
YNL093W	2.18850053017042	1.29486360621792	-0.0108329894064252	0.755413736523221	-0.360951274358171	0.137431180871871	0.379262370920704	-0.10390025026385
YNL106C	1.60576444334567	0.658465771946176	0.255912514678317	-0.0020937149962581	0.0970712602770449	0.130205414549278	0.085258252229468	0.205863697988844
YNL146C-A	2.18849727145788	1.96473052109125	1.98074466180284	1.93312141848302	1.70933082714513	0.743992441616101	0.570874166497175	0.645039567166291
YNL194C	3.79989569010624	2.56740601530528	1.45230851302253	0.431039334853197	0.965366839175524	0.49191481399749	0.240427091111224	0.922732712339479
YNL195C	3.24286997690306	2.19618057129061	1.20540225815754	0.673949226873228	0.935504819015236	-0.0599102683627253	0.290033669375759	0.14208814986333
YNL202W	2.0420511584227	0.90990094928754	0.773981215128288	1.67978364047865	0.025624116843703	-0.0451157854221094	0.186695996906783	-0.235289999536564
YNL223W	2.17320180196577	1.40387191661256	0.629033544115817	0.331990807199463	0.341788952388693	0.221429492437575	0.00311930057123	0.126593336231974
YNL224C	1.42596591374924	1.01361521330668	0.672223117717315	0.608174327429921	0.111000443007347	0.326020893938529	0.420017475729604	0.514522357536506
YNR034W-A	4.41585886707158	2.45891454563672	1.55918284984085	0.484019260984239	0.883350026870133	0.0614838969679985	-0.184311359179811	-0.317200755369982
YNR044W	1.7456146322019	2.00964793803499	1.17193289032777	0.902941689271075	1.02169357317114	0.379548622970854	0.224180839068079	0.274376857692944
YNR060W	-0.0220975764956481	1.93658212942525	0.184575534299655	0.65717487100342	0.694854509517744	0.83620901108275	1.08235939084763	1.75284504934445
