Cgla4	Cniv4	Ndel4	Cbra4	Nbac4	Lklu4	Spar4	Scer4
YNR069C	0.733713429500736	0.238384808036582	0.0199201303036909	-0.574327851211789	0.545332712786238	0.387204638411907	0.326037270678579	0.257365851433266
YOL015W	1.79761561857467	1.13276397677076	0.863972912317168	0.48117082264863	0.566507110874869	0.110637139180612	0.0713287485443992	0.077419420570465
YOL052C-A	2.65914993316686	2.10143586029597	1.65465082643231	0.0694956094186949	1.24774332663911	-0.468836863418573	0.232594693972909	-0.311911377959816
YOL055C	1.45757617179905	1.15374390215409	0.751819924940161	0.59789845002445	0.547584071715582	0.131868008321033	0.066926781034522	0.0775938002794074
YOL083W	1.22249871047854	0.983374323146495	1.01824403246771	0.668875660768523	0.978374042809115	0.361943239727306	0.580334955022128	-0.0763397111782789
YOL084W	2.26526885483579	1.3281029828944	0.848992674239276	-1.69754706515247	0.71014511404293	0.70804937616744	0.747885249494712	-0.395499701265294
YOL126C	0.949746242524526	0.724902163433157	0.553885678898748	-0.633705630293369	0.630202163236699	-0.689517372693713	-0.586937362414935	-0.27348560051198
YOR032W-A	4.13274070164785	3.48579110383614	3.18828450137087	2.09366415804349	2.31238877600314	0.165891700005421	0.734275525885935	-0.337625607459391
YOR162C	2.25654733146484	1.20236414907706	0.661806420547631	0.368077436290887	0.641335175681863	0.0597906509724178	0.170404665455818	0.0863809937806153
YOR163W	2.44802215449586	2.20092372512691	1.85735747956731	1.56762781582895	1.49931975780691	0.287643695974777	0.736963248731031	0.425541912660066
YOR173W	1.76414026207354	1.63995032092593	1.54000193315359	0.170765034975758	1.29459739566586	0.256232169850228	0.436342561172342	-0.19902347598635
YOR178C	1.64491204639275	1.13130077208193	0.842048417921071	-1.22552408043709	0.266813365869297	-0.43316581023088	0.320206100553943	-0.0448528383481044
YOR186W	2.05818832744143	1.55417485787853	1.40889014139893	-0.28516730196097	0.605111935182358	-0.44949064265629	-0.0338557805431396	-0.160304062635665
YOR338W	1.18371770520865	1.03471360104198	1.01469143976068	3.29176728216775	0.513244289966893	0.118573330888559	-0.295533305618398	0.239922926440858
YOR344C	1.75066654443347	1.99860666991146	1.92121504555183	2.03877055542535	1.89096941599688	1.0726113573817	0.602954816001154	0.110456914344197
YOR347C	1.36734993102902	1.45911848309685	0.974509173750993	-0.103508138102786	0.656410780337595	0.676426462721642	0.436933191584479	0.0645639375645501
YOR391C	2.96982003093595	1.9605426976143	1.11877493425629	1.01191992956524	1.01133410216958	-0.362644238102438	-0.145864500012665	0.79516774449948
YPL018W	4.49877795378293	3.88596478978007	3.59339072481778	3.27255482719075	3.49751358592045	1.65101852337404	0.726630782342021	0.405209283664345
YPL019C	5.71320112057095	5.08904131888624	5.0058851833391	4.91779103644016	4.87059550984019	2.82516519687603	2.46800580724214	2.10283867927742
YPL033C	2.40120818245376	1.74102842857063	1.09907192863405	1.13531232980352	0.866935873896035	2.01647335954134	0.652745841684424	1.13546270560459
YPL054W	3.02476777275359	2.12333194621616	1.1713953402649	-0.212545029683281	0.503456663178198	-0.0454349002288481	0.335326995218284	-0.033279687165801
YPL092W	1.32943825150309	1.32481788011713	1.00746415280691	1.58562961760913	1.3470320274095	-0.139092576262514	0.274680773613892	-0.128638322888055
YPL095C	1.02110721049597	0.993113608086556	0.641353134735939	0.585637877274793	0.498802337915683	-0.0888665497335923	0.0483169926195286	-0.0560448301634411
YPL110C	1.51238625997868	0.592870589485686	0.0701011458789536	0.288958214439898	-0.313645345383383	0.3485743515631	0.0511980560790875	0.121491630990515
YPL165C	1.37841998828841	1.8327906100093	1.15985719637589	-1.33533584228068	1.05090655346886	0.497974092996969	0.713957060804273	-0.262835123866406
YPL171C	3.215921914889	3.18336993748016	2.75085789407741	2.71919657743484	1.04506456507752	0.684572582893582	0.495342775672831	0.227550016624952
YPL186C	1.41282423005265	1.36237879151757	1.16717635910207	-0.356954000753166	0.628530183587754	0.149603210298245	0.314440819060572	-0.217220057536116
YPL187W	2.85606201012128	2.71534483639709	1.90202756886772	1.26683784265469	0.193336477460483	-1.25583714766791	-0.853684437962764	-0.556741196210754
YPL222W	1.7639581540964	2.08613737927305	1.91036451033527	0.959335588033804	0.988135446628797	0.527390577613009	0.325501901272935	-0.102341090401829
YPL223C	3.66164144006425	3.97534325439821	3.18078010633459	1.4647839625841	1.69541691245536	-0.942050488382001	-0.262389746600936	-0.357891001558651
YPL230W	1.71062983068991	1.50145819708913	1.38950549968966	-0.663915623589701	1.11839466276486	0.365963955067397	0.587806492345162	-0.0128621900621031
YPR003C	1.71083319555491	0.932021303436266	0.400430258815494	-0.0282139727220345	-0.0994440458399541	0.466431733208198	0.13485308358692	0.195375549859253
YPR030W	1.49012411773857	1.26541960508101	0.802450849987659	0.349786393950495	0.483593402946476	-0.065062918394919	-0.140490526898728	-0.0594131680408614
YPR160W	2.63828569965303	2.06609091443737	1.80156281847939	0.134333110383708	1.06487993761721	0.0158866603161076	0.639839162282393	-0.0834086421059812
YPR184W	1.36498557379099	1.07277688914993	0.846269643237304	-0.340322908698302	0.574226291613047	0.324871596857735	0.215906612951511	-0.0524878311202244
YPR192W	3.45075444795262	2.96629208667919	3.33450431616272	2.86675156273842	3.59968106001472	3.71042203094673	3.3905342251604	0.855931078885129
snR5	0.520272861424244	0.228243773015806	-0.0627418749790081	0.248308418866185	0.444935932157018	-0.202027101453405	-0.96590176139306	-0.299505452006083
